,背番号,選手名,防御率,登板,先発,完投,完封,ＱＳ,勝利,敗戦,ホールド,セーブ,勝率,投球回,被安打,被本塁打,奪三振,奪三振率,与四球,与死球,暴投,ボーク,失点,自責点,被打率,Ｋ／ＢＢ,ＷＨＩＰ,Team
22,67,サミー・ペラルタ,4.80,9,0,0,0,0,0,0,1,0,.000,15,21,2,11,6.60,7,0,0,1,9,8,.323,1.57,1.87,シカゴ・ホワイトソックス
23,77,クリス・フレクセン,4.95,33,30,0,0,10,3,15,0,0,.167,160,180,24,123,6.92,63,2,4,2,95,88,.283,1.95,1.52,シカゴ・ホワイトソックス
24,-,マイク・クレビンジャー,6.75,4,4,0,0,0,0,3,0,0,.000,16,22,4,15,8.44,9,0,2,0,13,12,.319,1.67,1.94,シカゴ・ホワイトソックス
25,-,ロン・マリナッシオ,3.86,16,0,0,0,0,1,0,1,0,1.000,23.1,18,4,25,9.64,10,3,0,1,11,10,.217,2.50,1.20,シカゴ・ホワイトソックス
0,16,マット・ボイド,2.72,8,8,0,0,3,2,2,0,0,.500,39.2,32,4,46,10.44,13,2,0,1,16,12,.213,3.54,1.13,クリーブランド・ガーディアンズ
1,24,トリストン・マッケンジー,5.11,16,16,0,0,3,3,5,0,0,.375,75.2,69,19,74,8.80,49,1,5,0,46,43,.240,1.51,1.56,クリーブランド・ガーディアンズ
2,28,タナー・ビビー,3.47,31,31,0,0,12,12,8,0,0,.600,173.2,150,22,187,9.69,44,8,2,0,70,67,.230,4.25,1.12,クリーブランド・ガーディアンズ
3,29,ティム・ヘリン,1.92,75,0,0,0,0,5,1,16,0,.833,65.2,39,2,68,9.32,25,5,3,1,17,14,.173,2.72,0.97,クリーブランド・ガーディアンズ
4,31,サム・ヘンチズ,3.04,25,0,0,0,0,0,0,9,0,.000,23.2,18,3,27,10.27,5,0,0,0,8,8,.212,5.40,0.97,クリーブランド・ガーディアンズ
5,32,ギャビン・ウィリアムズ,4.86,16,16,0,0,3,3,10,0,0,.231,76,72,7,79,9.36,32,3,2,0,42,41,.246,2.47,1.37,クリーブランド・ガーディアンズ
6,33,ハンター・ギャディス,1.57,78,0,0,0,0,6,3,33,0,.667,74.2,43,4,66,7.96,14,4,2,0,16,13,.166,4.71,0.76,クリーブランド・ガーディアンズ
7,34,ピーター・ストルゼレッキ,2.31,10,0,0,0,0,0,0,1,0,.000,11.2,11,1,9,6.94,3,1,0,0,3,3,.256,3.00,1.20,クリーブランド・ガーディアンズ
8,35,アレックス・カッブ,2.76,3,3,0,0,1,2,1,0,0,.667,16.1,14,1,10,5.51,3,0,0,0,7,5,.241,3.33,1.04,クリーブランド・ガーディアンズ
9,36,ケイド・スミス,1.91,74,0,0,0,0,6,1,28,1,.857,75.1,51,1,103,12.31,17,3,0,1,16,16,.190,6.06,0.90,クリーブランド・ガーディアンズ
10,37,トレバー・ステファン,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,クリーブランド・ガーディアンズ
11,39,ベン・ライブリー,3.81,29,29,0,0,9,13,10,0,0,.565,151,139,23,118,7.03,49,5,2,1,67,64,.241,2.41,1.25,クリーブランド・ガーディアンズ
12,41,ローガン・アレン,5.73,20,20,0,0,5,8,5,0,0,.615,97.1,113,22,79,7.30,41,4,4,0,63,62,.295,1.93,1.58,クリーブランド・ガーディアンズ
13,48,エマニュエル・クレース,0.61,74,0,0,0,0,4,2,0,47,.667,74.1,39,2,66,7.99,10,2,2,0,10,5,.154,6.60,0.66,クリーブランド・ガーディアンズ
14,49,エリ・モーガン,1.93,32,0,0,0,0,3,0,3,0,1.000,42,30,4,34,7.29,11,1,0,0,11,9,.197,3.09,0.98,クリーブランド・ガーディアンズ
15,52,ニック・サンドリン,3.75,68,1,0,0,0,8,0,9,1,1.000,57.2,46,12,68,10.61,27,6,1,0,29,24,.222,2.52,1.27,クリーブランド・ガーディアンズ
16,54,ジョーイ・キャンティロ,4.89,9,8,0,0,1,2,4,0,0,.333,38.2,35,6,44,10.24,15,0,4,0,22,21,.238,2.93,1.29,クリーブランド・ガーディアンズ
17,57,シェーン・ビーバー,0.00,2,2,0,0,2,2,0,0,0,1.000,12,10,0,20,15.00,1,0,0,0,0,0,.227,20.00,0.92,クリーブランド・ガーディアンズ
18,60,ペドロ・アビラ,3.81,54,0,0,0,0,6,1,1,1,.857,82.2,73,8,82,8.93,36,4,7,0,38,35,.239,2.28,1.32,クリーブランド・ガーディアンズ
19,61,コナー・ギリスピー,2.25,3,0,0,0,0,0,0,0,0,.000,8,4,0,8,9.00,5,0,1,0,2,2,.154,1.60,1.13,クリーブランド・ガーディアンズ
20,62,エリック・サブロウスキー,0.00,8,0,0,0,0,0,0,0,1,.000,12.2,6,0,19,13.50,4,0,1,0,0,0,.140,4.75,0.79,クリーブランド・ガーディアンズ
21,63,アンドリュー・ウォルターズ,0.00,9,1,0,0,0,1,0,0,0,1.000,8.2,1,0,6,6.23,5,0,1,0,1,0,.038,1.20,0.69,クリーブランド・ガーディアンズ
22,66,ダニエル・エスピノ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,クリーブランド・ガーディアンズ
23,99,ジェームズ・カリンチャク,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,クリーブランド・ガーディアンズ
24,27,オースティン・ヘッジズ,0.00,1,0,0,0,0,0,0,0,0,.000,2,0,0,0,0.00,1,0,0,0,0,0,.000,0.00,0.50,クリーブランド・ガーディアンズ
0,4,ボー・ブリースケ,3.59,46,12,0,0,0,4,5,6,1,.444,67.2,55,5,69,9.18,30,2,0,0,31,27,.224,2.30,1.26,デトロイト・タイガース
1,12,ケーシー・マイズ,4.49,22,20,0,0,6,2,6,0,0,.250,102.1,121,11,78,6.86,29,2,2,1,57,51,.290,2.69,1.47,デトロイト・タイガース
2,18,前田健太,6.09,29,17,0,0,2,3,7,1,0,.300,112.1,124,22,96,7.69,31,5,3,0,80,76,.281,3.10,1.38,デトロイト・タイガース
3,19,ウィル・ベスト,2.82,69,0,0,0,0,3,4,14,2,.429,70.1,61,3,63,8.06,18,3,4,0,23,22,.234,3.50,1.12,デトロイト・タイガース
4,21,ジャクソン・ジョーブ,0.00,2,0,0,0,0,0,0,0,0,.000,4,1,0,2,4.50,1,0,0,0,0,0,.071,2.00,0.50,デトロイト・タイガース
5,25,マット・マニング,4.88,5,5,0,0,0,0,1,0,0,.000,27.2,31,3,23,7.48,12,0,1,0,15,15,.287,1.92,1.55,デトロイト・タイガース
6,29,タリク・スカバル,2.39,31,31,0,0,22,18,4,0,0,.818,192,142,15,228,10.69,35,9,2,0,54,51,.201,6.51,0.92,デトロイト・タイガース
7,36,タイ・マッデン,4.30,6,1,0,0,0,1,1,0,0,.500,23,25,2,17,6.65,8,1,0,0,12,11,.275,2.13,1.43,デトロイト・タイガース
8,45,リース・オルソン,3.53,22,22,0,0,9,4,8,0,0,.333,112.1,100,7,101,8.09,33,4,4,0,51,44,.238,3.06,1.18,デトロイト・タイガース
9,48,ブラント・フルテル,2.58,10,1,0,0,0,6,1,1,0,.857,45.1,34,4,38,7.54,6,0,0,1,13,13,.204,6.33,0.88,デトロイト・タイガース
10,49,アレックス・ファエード,3.61,37,6,0,0,0,5,3,8,0,.625,57.1,49,9,55,8.63,28,3,4,0,24,23,.233,1.96,1.34,デトロイト・タイガース
11,52,ブレンダン・ホワイト,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,デトロイト・タイガース
12,53,メイソン・イングラート,5.40,12,1,0,0,0,1,0,0,0,1.000,21.2,23,4,16,6.65,5,1,2,0,15,13,.264,3.20,1.29,デトロイト・タイガース
13,54,ケイデル・モンテロ,4.76,19,16,1,1,4,6,6,0,0,.500,98.1,100,19,77,7.05,31,3,2,0,54,52,.265,2.48,1.33,デトロイト・タイガース
14,55,アレックス・ランゲ,4.34,21,0,0,0,0,0,3,1,2,.000,18.2,16,0,21,10.13,17,2,4,0,16,9,.232,1.24,1.77,デトロイト・タイガース
15,57,リッキー・バナスコ,6.75,4,0,0,0,0,1,0,1,0,1.000,4,3,0,1,2.25,0,0,0,0,3,3,.200,0.00,0.75,デトロイト・タイガース
16,59,ウィルマー・フローレス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,デトロイト・タイガース
17,62,ブライアン・サモンズ,3.62,6,0,0,0,0,1,1,0,0,.500,27.1,16,6,18,5.93,9,1,0,0,11,11,.170,2.00,0.91,デトロイト・タイガース
18,66,ソーヤー・ギプソンロング,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,デトロイト・タイガース
19,68,ジェーソン・フォーリー,3.15,69,0,0,0,0,3,6,8,28,.333,60,51,5,46,6.90,20,2,1,1,28,21,.228,2.30,1.18,デトロイト・タイガース
20,73,ショーン・ガンサー,0.86,17,0,0,0,0,3,0,2,0,1.000,21,9,0,12,5.14,2,2,0,0,2,2,.130,6.00,0.52,デトロイト・タイガース
21,75,ブレナン・ハニフィー,1.84,21,3,0,0,0,1,1,8,0,.500,29.1,27,2,23,7.06,6,0,0,0,7,6,.237,3.83,1.13,デトロイト・タイガース
22,87,タイラー・ホルトン,2.19,66,9,0,0,0,7,2,15,8,.778,94.1,57,7,77,7.35,17,4,0,0,25,23,.173,4.53,0.78,デトロイト・タイガース
23,39,ザック・マッキンストリー,9.00,3,0,0,0,0,0,0,0,0,.000,2,1,1,0,0.00,1,0,0,0,2,2,.143,0.00,1.00,デトロイト・タイガース
0,24,マイケル・ロレンゼン,3.31,26,24,0,0,9,7,6,0,0,.538,130.1,101,17,97,6.70,60,6,3,0,49,48,.216,1.62,1.24,カンザスシティ・ロイヤルズ
1,30,カイル・ライト,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,カンザスシティ・ロイヤルズ
2,31,ウィル・スミス,6.53,45,0,0,0,0,0,4,8,1,.000,41.1,45,7,29,6.31,15,3,0,0,31,30,.273,1.93,1.45,カンザスシティ・ロイヤルズ
3,35,クリス・ストラットン,5.55,57,0,0,0,0,4,3,5,4,.571,58.1,53,5,44,6.79,33,3,1,0,38,36,.248,1.33,1.47,カンザスシティ・ロイヤルズ
4,38,ジョシュ・テーラー,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,カンザスシティ・ロイヤルズ
5,41,ダニエル・リンチ,3.32,16,3,0,0,0,2,0,0,1,1.000,43.1,29,6,39,8.10,14,4,0,0,17,16,.188,2.79,0.99,カンザスシティ・ロイヤルズ
6,43,カルロス・ヘルナンデス,3.30,27,0,0,0,0,0,1,1,0,.000,30,24,1,27,8.10,16,1,1,0,14,11,.220,1.69,1.33,カンザスシティ・ロイヤルズ
7,46,ジョン・シュライバー,3.66,59,0,0,0,0,4,3,23,2,.571,51.2,48,1,46,8.01,20,4,1,0,23,21,.242,2.30,1.32,カンザスシティ・ロイヤルズ
8,48,アレック・マーシュ,4.53,26,25,0,0,5,9,9,0,0,.500,129,123,19,123,8.58,39,11,3,1,70,65,.249,3.15,1.26,カンザスシティ・ロイヤルズ
9,50,クリス・ブビク,2.67,27,0,0,0,0,1,1,7,1,.500,30.1,26,2,39,11.57,5,0,1,0,12,9,.232,7.80,1.02,カンザスシティ・ロイヤルズ
10,51,ブラディ・シンガー,3.71,32,32,0,0,13,9,13,0,0,.409,179.2,175,22,170,8.52,54,10,2,0,77,74,.253,3.15,1.27,カンザスシティ・ロイヤルズ
11,52,マイケル・ワカ,3.35,29,29,0,0,14,13,8,0,0,.619,166.2,154,17,145,7.83,45,5,3,0,65,62,.246,3.22,1.19,カンザスシティ・ロイヤルズ
12,55,コール・ラガンズ,3.14,32,32,1,0,21,11,9,0,0,.550,186.1,146,15,223,10.77,67,6,11,0,71,65,.213,3.33,1.14,カンザスシティ・ロイヤルズ
13,56,ハンター・ハービー,4.44,49,0,0,0,0,2,4,28,1,.333,50.2,51,5,55,9.77,16,5,2,0,28,25,.259,3.44,1.32,カンザスシティ・ロイヤルズ
14,60,ルーカス・エルセグ,3.36,61,0,0,0,0,2,6,18,14,.250,61.2,49,3,72,10.51,16,6,5,1,26,23,.212,4.50,1.05,カンザスシティ・ロイヤルズ
15,61,アンヘル・セルパ,3.86,60,0,0,0,0,2,0,12,0,1.000,53.2,59,6,49,8.22,19,2,3,0,24,23,.273,2.58,1.45,カンザスシティ・ロイヤルズ
16,62,ジョナサン・バウラン,13.50,1,1,0,0,0,0,1,0,0,.000,2.2,6,3,3,10.13,3,0,0,0,4,4,.429,1.00,3.38,カンザスシティ・ロイヤルズ
17,64,スティーブン・クルーズ,0.00,5,0,0,0,0,0,0,0,0,.000,5.2,1,0,4,6.35,0,0,1,0,0,0,.056,0.00,0.18,カンザスシティ・ロイヤルズ
18,66,ジェームス・マッカーサー,4.92,57,0,0,0,0,5,7,2,18,.417,56.2,68,8,49,7.78,14,3,1,0,36,31,.298,3.50,1.45,カンザスシティ・ロイヤルズ
19,67,セス・ルーゴ,3.00,33,33,1,0,22,16,9,0,0,.640,206.2,177,16,181,7.88,48,9,4,0,75,69,.229,3.77,1.09,カンザスシティ・ロイヤルズ
20,73,サムエル・ロング,3.16,43,0,0,0,0,3,3,7,1,.500,42.2,34,5,44,9.28,17,1,3,1,17,15,.218,2.59,1.20,カンザスシティ・ロイヤルズ
21,12,ニック・ロフティン,0.00,1,0,0,0,0,0,0,0,0,.000,1,1,0,0,0.00,0,0,0,0,0,0,.333,0.00,1.00,カンザスシティ・ロイヤルズ
22,32,ニック・プラット,0.00,1,0,0,0,0,0,0,0,0,.000,1,1,0,1,9.00,0,0,1,0,0,0,.250,0.00,1.00,カンザスシティ・ロイヤルズ
23,2,ギャレット・ハンプソン,0.00,1,0,0,0,0,0,0,0,0,.000,1,0,0,0,0.00,0,1,0,0,0,0,.000,0.00,0.00,カンザスシティ・ロイヤルズ
0,17,ベイリー・オーバー,3.98,31,31,1,0,18,12,9,0,0,.571,178.2,136,27,191,9.62,43,6,1,0,81,79,.208,4.44,1.00,ミネソタ・ツインズ
1,20,クリス・パダック,4.99,17,17,0,0,4,5,3,0,0,.625,88.1,102,14,79,8.05,21,1,3,0,50,49,.283,3.76,1.39,ミネソタ・ツインズ
2,21,アンソニー・デスクラファニ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ミネソタ・ツインズ
3,22,グリフィン・ジャックス,2.03,72,0,0,0,0,5,5,24,10,.500,71,47,4,95,12.04,15,2,4,0,19,16,.184,6.33,0.87,ミネソタ・ツインズ
4,31,ロニー・エンリケス,3.26,16,1,0,0,0,1,1,2,0,.500,19.1,20,2,15,6.98,5,2,1,0,8,7,.267,3.00,1.29,ミネソタ・ツインズ
5,37,ルイ・バーランド,7.61,16,7,0,0,1,0,6,0,0,.000,49.2,68,12,49,8.88,16,4,0,0,44,42,.318,3.06,1.69,ミネソタ・ツインズ
6,39,マイケル・トンキン,3.63,57,0,0,0,0,4,4,1,2,.500,79.1,70,6,85,9.64,30,8,4,1,43,32,.236,2.83,1.26,ミネソタ・ツインズ
7,41,ジョー・ライアン,3.60,23,23,0,0,13,7,7,0,0,.500,135,110,19,147,9.80,23,5,2,1,59,54,.217,6.39,0.99,ミネソタ・ツインズ
8,44,ブライソン・サンズ,3.28,62,0,0,0,0,9,1,5,4,.900,71.1,59,6,85,10.72,12,6,3,1,30,26,.221,7.08,1.00,ミネソタ・ツインズ
9,48,ジャスティン・トパ,0.00,3,0,0,0,0,0,0,0,0,.000,2.1,1,0,2,7.71,0,0,0,0,0,0,.125,0.00,0.43,ミネソタ・ツインズ
10,49,パブロ・ロペス,4.08,32,32,0,0,18,15,10,0,0,.600,185.1,180,26,198,9.62,41,8,3,0,90,84,.252,4.83,1.19,ミネソタ・ツインズ
11,52,ゼビ・マシューズ,6.69,9,9,0,0,0,1,4,0,0,.200,37.2,51,11,43,10.27,11,2,1,0,31,28,.311,3.91,1.65,ミネソタ・ツインズ
12,53,ブレント・ヘッドリック,3.00,1,0,0,0,0,0,0,0,0,.000,3,2,1,5,15.00,2,0,0,0,1,1,.182,2.50,1.33,ミネソタ・ツインズ
13,54,ダニエル・ドゥアルテ,2.25,2,0,0,0,0,1,0,0,0,1.000,4,2,1,3,6.75,1,0,0,0,1,1,.143,3.00,0.75,ミネソタ・ツインズ
14,55,コディ・ファンダーバーク,6.49,27,0,0,0,0,1,0,5,1,1.000,34.2,41,4,32,8.31,15,5,4,1,26,25,.301,2.13,1.62,ミネソタ・ツインズ
15,56,カレブ・シルバー,5.32,59,0,0,0,0,2,4,10,3,.333,47.1,50,6,53,10.08,24,0,2,0,33,28,.266,2.21,1.56,ミネソタ・ツインズ
16,58,デービッド・フェスタ,4.90,14,13,0,0,1,2,6,0,0,.250,64.1,62,9,77,10.77,23,2,2,1,36,35,.247,3.35,1.32,ミネソタ・ツインズ
17,59,ジョアン・デュラン,3.64,58,0,0,0,0,6,9,7,23,.400,54.1,48,4,66,10.93,15,6,1,1,30,22,.235,4.40,1.16,ミネソタ・ツインズ
18,60,スコット・ブルエト,1.77,12,0,0,0,0,1,1,0,0,.500,20.1,17,2,18,7.97,8,1,0,0,5,4,.224,2.25,1.23,ミネソタ・ツインズ
19,61,ブロック・スチュワート,5.17,16,0,0,0,0,0,0,7,0,.000,15.2,15,2,20,11.49,8,0,0,0,9,9,.254,2.50,1.47,ミネソタ・ツインズ
20,66,ホルヘ・アルカラ,3.24,54,0,0,0,0,4,3,16,0,.571,58.1,40,8,58,8.95,20,3,4,0,23,21,.190,2.90,1.03,ミネソタ・ツインズ
21,68,ランディ・ドブナック,5.59,5,0,0,0,0,0,0,0,0,.000,9.2,11,1,7,6.52,5,0,1,0,6,6,.275,1.40,1.66,ミネソタ・ツインズ
22,74,ジョシュ・ウィンダー,3.00,4,0,0,0,0,0,0,0,0,.000,9,7,0,10,10.00,1,2,0,0,4,3,.212,10.00,0.89,ミネソタ・ツインズ
23,78,シメオン・ウッズリチャードソン,4.17,28,28,0,0,7,5,5,0,0,.500,133.2,125,16,117,7.88,48,3,3,0,63,62,.246,2.44,1.29,ミネソタ・ツインズ
24,83,マット・キャンテリノ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ミネソタ・ツインズ
25,12,カイル・ファーマー,6.75,3,0,0,0,0,0,0,0,0,.000,4,7,0,0,0.00,1,0,0,0,3,3,.389,0.00,2.00,ミネソタ・ツインズ
26,50,ウィリ・カストロ,0.00,2,0,0,0,0,0,0,0,0,.000,1.1,0,0,0,0.00,0,0,0,0,0,0,.000,0.00,0.00,ミネソタ・ツインズ
27,38,マット・ウォルナー,0.00,1,0,0,0,0,0,0,0,0,.000,1.1,2,0,0,0.00,0,0,0,0,0,0,.333,0.00,1.50,ミネソタ・ツインズ
0,24,ロバート・スティーブンソン,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ロサンゼルス・エンゼルス
1,31,タイラー・アンダーソン,3.81,31,31,0,0,12,10,15,0,0,.400,179.1,158,24,142,7.13,73,7,3,1,83,76,.232,1.95,1.29,ロサンゼルス・エンゼルス
2,36,ケイデン・ダナ,9.58,3,3,0,0,1,1,2,0,0,.333,10.1,14,5,8,6.97,7,1,0,0,12,11,.326,1.14,2.03,ロサンゼルス・エンゼルス
3,40,サム・バックマン,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ロサンゼルス・エンゼルス
4,41,カーソン・フルマー,4.15,37,8,0,0,2,0,5,0,0,.000,86.2,81,11,81,8.41,40,5,5,2,45,40,.246,2.03,1.40,ロサンゼルス・エンゼルス
5,43,パトリック・サンドバル,5.08,16,16,0,0,4,2,8,0,0,.200,79.2,85,8,81,9.15,35,3,6,2,49,45,.272,2.31,1.51,ロサンゼルス・エンゼルス
6,44,ベン・ジョイス,2.08,31,1,0,0,0,2,0,8,4,1.000,34.2,26,1,33,8.57,14,4,4,0,8,8,.210,2.36,1.15,ロサンゼルス・エンゼルス
7,46,ブロック・バーク,5.82,34,1,0,0,0,2,1,1,0,.667,34,37,4,41,10.85,16,2,0,0,22,22,.274,2.56,1.56,ロサンゼルス・エンゼルス
8,47,グリフィン・キャニング,5.19,32,31,0,0,7,6,13,0,0,.316,171.2,174,31,130,6.82,66,6,6,4,105,99,.265,1.97,1.40,ロサンゼルス・エンゼルス
9,48,リード・デトマーズ,6.70,17,17,0,0,4,4,9,0,0,.308,87.1,98,18,109,11.23,38,2,4,0,67,65,.282,2.87,1.56,ロサンゼルス・エンゼルス
10,49,ギレルモ・スニガ,5.09,15,0,0,0,0,0,0,0,2,.000,17.2,16,5,12,6.11,8,1,1,0,10,10,.242,1.50,1.36,ロサンゼルス・エンゼルス
11,52,ハンス・クラウス,2.84,25,0,0,0,0,4,3,1,0,.571,25.1,14,2,34,12.08,17,2,1,0,10,8,.161,2.00,1.22,ロサンゼルス・エンゼルス
12,53,ライアン・ミラー,4.15,13,0,0,0,0,0,1,1,0,.000,13,13,2,11,7.62,8,0,0,0,7,6,.260,1.38,1.62,ロサンゼルス・エンゼルス
13,54,ホセ・スアレス,6.02,22,3,0,0,0,1,2,0,1,.333,52.1,57,7,56,9.63,27,4,1,0,38,35,.274,2.07,1.61,ロサンゼルス・エンゼルス
14,55,マット・ムーア,5.03,51,0,0,0,0,5,3,10,1,.625,48.1,39,11,41,7.63,26,2,1,0,31,27,.218,1.58,1.34,ロサンゼルス・エンゼルス
15,56,ライアン・ゼファージャン,2.12,12,0,0,0,0,0,0,0,0,.000,17,7,0,18,9.53,6,2,0,0,4,4,.127,3.00,0.76,ロサンゼルス・エンゼルス
16,57,ロアンジ・コントレラス,4.35,49,3,0,0,0,2,4,1,2,.333,68.1,63,11,56,7.38,31,4,3,0,36,33,.243,1.81,1.38,ロサンゼルス・エンゼルス
17,58,デービス・ダニエル,6.23,6,6,0,0,1,1,4,0,0,.200,30.1,39,5,28,8.31,6,1,0,1,22,21,.307,4.67,1.48,ロサンゼルス・エンゼルス
18,59,ホセ・ソリアーノ,3.42,22,20,0,0,9,6,7,1,0,.462,113,91,8,97,7.73,45,9,7,0,50,43,.224,2.16,1.20,ロサンゼルス・エンゼルス
19,60,アンドルー・ワンツ,6.75,1,0,0,0,0,0,0,0,0,.000,1.1,1,1,3,20.25,1,0,0,0,1,1,.200,3.00,1.50,ロサンゼルス・エンゼルス
20,61,ハンター・ストリックランド,3.31,72,0,0,0,0,3,2,12,1,.600,73.1,56,10,57,7.00,24,2,1,0,31,27,.211,2.38,1.09,ロサンゼルス・エンゼルス
21,62,ビクトル・メデロス,11.81,4,0,0,0,0,0,1,0,0,.000,5.1,7,1,5,8.44,6,0,0,0,7,7,.333,0.83,2.44,ロサンゼルス・エンゼルス
22,63,チェース・シルセス,6.75,2,2,0,0,0,0,1,0,0,.000,8,8,3,12,13.50,4,0,0,0,7,6,.242,3.00,1.50,ロサンゼルス・エンゼルス
23,64,ジャック・コハノビチ,3.99,11,11,0,0,8,2,6,0,0,.250,65.1,68,7,25,3.44,10,8,1,0,30,29,.275,2.50,1.19,ロサンゼルス・エンゼルス
24,65,ホセ・キハダ,3.26,22,0,0,0,0,2,2,7,0,.500,19.1,12,1,24,11.17,17,2,0,1,9,7,.190,1.41,1.50,ロサンゼルス・エンゼルス
25,66,サミュエル・アルデゲリ,4.85,3,3,0,0,1,1,2,0,0,.333,13,15,2,10,6.92,10,2,2,0,12,7,.283,1.00,1.92,ロサンゼルス・エンゼルス
26,68,ホセ・マルテ,2.33,14,0,0,0,0,0,0,2,0,.000,19.1,14,1,14,6.52,10,1,2,0,6,5,.206,1.40,1.24,ロサンゼルス・エンゼルス
27,71,ケルビン・カセレス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ロサンゼルス・エンゼルス
28,78,ケニー・ローゼンバーグ,6.00,7,1,0,0,0,0,1,0,0,.000,24,28,5,17,6.38,8,0,2,0,17,16,.292,2.13,1.50,ロサンゼルス・エンゼルス
29,38,マイケル・ステファニック,0.00,1,0,0,0,0,0,0,0,0,.000,1,1,0,0,0.00,0,1,0,0,0,0,.250,0.00,1.00,ロサンゼルス・エンゼルス
0,17,トレバー・ゴット,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,オークランド・アスレチックス
1,19,メイソン・ミラー,2.49,55,0,0,0,0,2,2,0,28,.500,65,36,6,104,14.40,21,1,2,0,23,18,.160,4.95,0.88,オークランド・アスレチックス
2,29,オースティン・アダムス,3.92,56,0,0,0,0,1,2,22,0,.333,41.1,38,4,53,11.54,23,13,6,0,20,18,.250,2.30,1.48,オークランド・アスレチックス
3,30,ケン・ウォルディチャック,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,オークランド・アスレチックス
4,35,ジョー・ボイル,6.42,13,10,0,0,1,3,6,1,0,.333,47.2,42,4,56,10.57,40,4,7,1,35,34,.235,1.40,1.72,オークランド・アスレチックス
5,36,ロス・ストリプリング,6.01,22,14,0,0,2,2,11,1,0,.154,85.1,109,7,49,5.17,22,1,2,1,65,57,.309,2.23,1.54,オークランド・アスレチックス
6,38,ＪＰ・シアーズ,4.38,32,32,0,0,13,11,13,0,0,.458,180.2,172,28,137,6.82,49,14,0,1,93,88,.251,2.80,1.22,オークランド・アスレチックス
7,39,カイル・ミュラー,4.01,21,0,0,0,0,0,1,0,0,.000,49.1,48,6,36,6.57,10,1,1,0,25,22,.255,3.60,1.18,オークランド・アスレチックス
8,40,ミッチ・スペンス,4.58,35,24,0,0,4,8,10,1,0,.444,151.1,165,20,126,7.49,44,6,8,1,79,77,.276,2.86,1.38,オークランド・アスレチックス
9,45,オスバルド・ビド,3.41,16,9,0,0,4,5,3,1,0,.625,63.1,43,3,63,8.95,26,7,3,0,25,24,.192,2.42,1.09,オークランド・アスレチックス
10,46,ルイス・メディナ,5.18,8,8,0,0,1,2,4,0,0,.333,40,43,4,32,7.20,20,1,5,0,24,23,.276,1.60,1.58,オークランド・アスレチックス
11,47,ミシェル・オタネス,3.44,36,0,0,0,0,1,0,6,1,1.000,34,27,2,55,14.56,20,3,6,0,15,13,.214,2.75,1.38,オークランド・アスレチックス
12,48,ティモシー・マクファーランド,3.81,79,0,0,0,0,2,4,19,0,.333,56.2,53,4,39,6.19,17,4,0,0,28,24,.252,2.29,1.24,オークランド・アスレチックス
13,54,スコット・アレクサンダー,2.56,45,0,0,0,0,1,3,10,0,.250,38.2,31,3,31,7.22,15,2,2,0,14,11,.223,2.07,1.19,オークランド・アスレチックス
14,56,ダニー・ヒメネス,4.91,25,0,0,0,0,1,3,5,1,.250,25.2,21,6,25,8.77,19,1,0,0,18,14,.223,1.32,1.56,オークランド・アスレチックス
15,57,アレックス・ウッド,5.26,9,9,0,0,1,1,3,0,0,.250,39.1,51,6,33,7.55,19,5,0,1,27,23,.323,1.74,1.78,オークランド・アスレチックス
16,63,ホーガン・ハリス,2.86,21,9,0,0,3,4,4,0,0,.500,72.1,65,7,61,7.59,33,3,3,1,29,23,.244,1.85,1.35,オークランド・アスレチックス
17,64,ウィル・クライン,11.05,8,0,0,0,0,1,0,0,0,1.000,7.1,12,0,7,8.59,6,0,1,0,9,9,.387,1.17,2.45,オークランド・アスレチックス
18,65,タイラー・ファーガソン,3.68,48,0,0,0,0,4,2,11,2,.667,51.1,32,4,62,10.87,24,2,1,1,23,21,.178,2.58,1.09,オークランド・アスレチックス
