,背番号,選手名,防御率,登板,先発,完投,完封,ＱＳ,勝利,敗戦,ホールド,セーブ,勝率,投球回,被安打,被本塁打,奪三振,奪三振率,与四球,与死球,暴投,ボーク,失点,自責点,被打率,Ｋ／ＢＢ,ＷＨＩＰ,Team
13,46,ブライス・ウィルソン,4.04,34,9,0,0,2,5,4,0,0,.556,104.2,102,20,82,7.05,31,4,3,1,49,47,.252,2.65,1.27,ミルウォーキー・ブリュワーズ
14,47,フランキー・モンタス,4.84,30,30,0,0,9,7,11,0,0,.389,150.2,140,24,148,8.84,66,6,3,0,89,81,.243,2.24,1.37,ミルウォーキー・ブリュワーズ
15,48,コリン・レイ,4.29,32,27,0,0,8,12,6,1,1,.667,167.2,169,29,135,7.25,43,10,2,0,83,80,.258,3.14,1.26,ミルウォーキー・ブリュワーズ
16,50,Ｊ．Ｂ．ブカウスカス,1.50,6,0,0,0,0,0,0,2,0,.000,6,3,1,6,9.00,1,0,0,0,1,1,.143,6.00,0.67,ミルウォーキー・ブリュワーズ
17,51,フレディ・ペラルタ,3.68,32,32,0,0,11,11,9,0,0,.550,173.2,143,26,200,10.36,68,10,8,1,74,71,.224,2.94,1.21,ミルウォーキー・ブリュワーズ
18,52,ブライアン・ハドソン,1.73,43,0,0,0,0,6,1,14,0,.857,62.1,28,7,62,8.95,17,3,1,1,12,12,.135,3.65,0.72,ミルウォーキー・ブリュワーズ
19,53,ブランドン・ウッドラフ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ミルウォーキー・ブリュワーズ
20,54,タイラー・ジェイ,4.70,5,0,0,0,0,0,0,0,0,.000,7.2,9,0,6,7.04,6,0,1,0,5,4,.300,1.00,1.96,ミルウォーキー・ブリュワーズ
21,55,ホビー・ミルナー,4.73,61,1,0,0,0,5,1,5,1,.833,64.2,63,6,64,8.91,14,2,0,0,38,34,.258,4.57,1.19,ミルウォーキー・ブリュワーズ
22,57,ケビン・ハーゲット,1.59,7,0,0,0,0,0,0,1,1,.000,11.1,6,1,9,7.15,3,0,0,0,2,2,.150,3.00,0.79,ミルウォーキー・ブリュワーズ
23,58,ロブ・ザストリズニー,1.17,9,3,0,0,0,1,0,0,0,1.000,7.2,4,0,5,5.87,1,1,0,0,1,1,.154,5.00,0.65,ミルウォーキー・ブリュワーズ
24,59,エルビス・ペゲロ,2.98,52,0,0,0,0,7,4,11,2,.636,51.1,52,4,47,8.24,27,2,6,1,22,17,.264,1.74,1.54,ミルウォーキー・ブリュワーズ
25,-,ロバート・ガッサー,2.57,5,5,0,0,2,2,0,0,0,1.000,28,28,2,16,5.14,1,3,0,0,9,8,.264,16.00,1.04,ミルウォーキー・ブリュワーズ
26,9,ジェイク・バウアーズ,4.50,4,0,0,0,0,0,0,0,0,.000,4,5,0,1,2.25,4,0,0,0,2,2,.313,0.25,2.25,ミルウォーキー・ブリュワーズ
0,11,ドルー・スマイリー,3.84,50,0,0,0,0,4,8,10,0,.333,58.2,57,10,56,8.59,25,3,5,0,29,25,.252,2.24,1.40,シカゴ・カブス
1,18,今永昇太,2.91,29,29,0,0,19,15,3,0,0,.833,173.1,149,27,174,9.03,28,3,3,0,66,56,.225,6.21,1.02,シカゴ・カブス
2,19,ヘイデン・ウェスネスキ,3.86,28,7,0,0,3,3,6,2,0,.333,67.2,56,12,67,8.91,21,2,1,1,37,29,.215,3.19,1.14,シカゴ・カブス
3,25,エンシー・アルモンテ,3.45,17,0,0,0,0,1,0,6,1,1.000,15.2,9,1,20,11.49,8,2,1,0,7,6,.161,2.50,1.09,シカゴ・カブス
4,28,カイル・ヘンドリックス,5.92,29,24,0,0,5,4,12,0,0,.250,130.2,147,21,87,5.99,43,3,0,0,88,86,.286,2.02,1.45,シカゴ・カブス
5,32,ベン・ブラウン,3.58,15,8,0,0,2,1,3,1,0,.250,55.1,41,5,64,10.41,19,1,2,0,22,22,.208,3.37,1.08,シカゴ・カブス
6,35,ジャスティン・スティール,3.07,24,24,1,0,11,5,5,0,0,.500,134.2,111,12,135,9.02,37,4,1,0,54,46,.219,3.65,1.10,シカゴ・カブス
7,36,ジョーダン・ウィックス,5.48,11,10,0,0,1,2,4,0,0,.333,46,55,9,42,8.22,20,2,3,0,31,28,.291,2.10,1.63,シカゴ・カブス
8,37,ポーター・ホッジ,1.88,39,0,0,0,0,3,1,9,9,.750,43,19,2,52,10.88,19,1,1,0,10,9,.132,2.74,0.88,シカゴ・カブス
9,38,トレイ・ウィンゲンター,9.72,7,0,0,0,0,0,0,0,0,.000,8.1,13,2,6,6.48,4,0,1,0,9,9,.351,1.50,2.04,シカゴ・カブス
10,39,イーサン・ロバーツ,3.71,21,0,0,0,0,1,1,1,0,.500,26.2,31,3,26,8.78,10,1,1,0,11,11,.290,2.60,1.54,シカゴ・カブス
11,41,ホルヘ・ロペス,2.89,52,0,0,0,0,2,3,10,4,.400,53,46,6,50,8.49,19,2,2,0,19,17,.235,2.63,1.23,シカゴ・カブス
12,43,ルーク・リトル,3.46,30,1,0,0,0,3,1,3,0,.750,26,15,1,28,9.69,18,4,3,0,11,10,.174,1.56,1.27,シカゴ・カブス
13,45,ケーレブ・キリアン,4.22,2,1,0,0,0,0,1,0,0,.000,10.2,11,2,7,5.91,6,0,1,0,6,5,.268,1.17,1.59,シカゴ・カブス
14,46,ギャビン・ホロウェル,0.00,1,0,0,0,0,0,0,0,0,.000,1.1,2,0,1,6.75,0,0,0,0,0,0,.400,0.00,1.50,シカゴ・カブス
15,47,ジャック・ニーリー,9.00,6,0,0,0,0,0,0,0,0,.000,6,8,2,7,10.50,2,0,1,0,6,6,.308,3.50,1.67,シカゴ・カブス
16,48,ダニエル・パレンシア,6.14,10,0,0,0,0,0,1,0,1,.000,14.2,14,0,16,9.82,12,1,0,0,11,10,.250,1.33,1.77,シカゴ・カブス
17,49,タイソン・ミラー,2.32,58,0,0,0,0,5,1,15,1,.833,62,39,7,54,7.84,11,5,0,0,18,16,.180,4.91,0.81,シカゴ・カブス
18,50,ジャーメソン・タイロン,3.27,28,28,0,0,16,12,8,0,0,.600,165.1,154,21,125,6.80,33,1,4,2,67,60,.243,3.79,1.13,シカゴ・カブス
19,54,コルテン・ブルワー,5.66,16,0,0,0,0,0,0,1,1,.000,20.2,24,1,22,9.58,9,1,1,0,16,13,.293,2.44,1.60,シカゴ・カブス
20,56,ネート・ピアソン,4.48,60,1,0,0,0,2,2,11,2,.500,66.1,67,12,74,10.04,21,3,2,0,34,33,.263,3.52,1.33,シカゴ・カブス
21,59,エノリ・パレデス,1.66,18,0,0,0,0,1,0,3,1,1.000,21.2,13,0,16,6.65,10,2,2,0,4,4,.173,1.60,1.06,シカゴ・カブス
22,66,フリアン・メリーウェザー,6.60,15,0,0,0,0,1,1,2,0,.500,15,18,0,14,8.40,9,3,2,0,11,11,.295,1.56,1.80,シカゴ・カブス
23,71,キーガン・トンプソン,2.67,24,0,0,0,0,2,1,2,2,.667,30.1,19,3,36,10.68,18,0,0,0,12,9,.178,2.00,1.22,シカゴ・カブス
24,72,ハビエル・アサド,3.73,29,29,0,0,6,7,6,0,0,.538,147,143,20,124,7.59,63,5,5,0,64,61,.254,1.97,1.40,シカゴ・カブス
25,73,アドバート・アルゾレー,4.67,18,0,0,0,0,1,4,1,4,.200,17.1,19,6,13,6.75,6,1,0,0,13,9,.279,2.17,1.44,シカゴ・カブス
26,82,マイケル・アリアス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,シカゴ・カブス
27,-,ジミー・ハーゲット,4.38,8,0,0,0,0,0,1,0,0,.000,12.1,13,2,15,10.95,3,0,0,0,6,6,.265,5.00,1.30,シカゴ・カブス
28,16,パトリック・ウィズダム,0.00,1,0,0,0,0,0,0,0,0,.000,0.1,1,0,0,0.00,1,0,0,0,0,0,.500,0.00,6.00,シカゴ・カブス
29,22,マット・マービス,81.00,1,0,0,0,0,0,0,0,0,.000,0.2,7,0,0,0.00,0,0,0,0,6,6,.778,0.00,10.50,シカゴ・カブス
0,15,エミリオ・パガン,4.50,38,1,0,0,0,4,5,7,1,.444,38,40,6,44,10.42,11,0,0,1,20,19,.278,4.00,1.34,シンシナティ・レッズ
1,21,ハンター・グリーン,2.75,26,26,0,0,13,9,5,0,0,.643,150.1,96,12,169,10.12,57,19,7,1,47,46,.183,2.96,1.02,シンシナティ・レッズ
2,28,ニコラス・マルティネス,3.10,42,16,1,0,6,10,7,7,0,.588,142.1,128,13,116,7.33,18,5,4,0,56,49,.237,6.44,1.03,シンシナティ・レッズ
3,31,ブレント・スーター,3.15,47,3,0,0,0,1,0,2,2,1.000,65.2,63,10,50,6.85,12,3,2,0,25,23,.249,4.17,1.14,シンシナティ・レッズ
4,32,ジャスティン・ウィルソン,5.59,60,0,0,0,0,1,5,11,2,.167,46.2,55,10,51,9.84,13,2,3,0,30,29,.286,3.92,1.46,シンシナティ・レッズ
5,34,コナー・フィリップス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,シンシナティ・レッズ
6,39,ジュリアン・アギアル,6.25,7,7,0,0,2,2,1,0,0,.667,31.2,30,8,19,5.40,12,5,1,0,22,22,.244,1.58,1.33,シンシナティ・レッズ
7,40,ニコラス・ロドロ,4.76,21,21,0,0,8,9,6,0,0,.600,115.1,101,13,122,9.52,37,18,1,0,62,61,.231,3.30,1.20,シンシナティ・レッズ
8,41,アンドルー・アボット,3.72,25,25,0,0,9,10,10,0,0,.500,138,127,25,114,7.43,52,2,5,0,60,57,.240,2.19,1.30,シンシナティ・レッズ
9,43,アレクシス・ディアス,3.99,60,0,0,0,0,2,5,0,28,.286,56.1,42,6,55,8.79,31,6,1,1,31,25,.206,1.77,1.30,シンシナティ・レッズ
10,46,バック・ファーマー,3.04,61,1,0,0,0,3,2,1,1,.600,71,56,7,70,8.87,29,7,1,0,25,24,.215,2.41,1.20,シンシナティ・レッズ
11,47,ジェーコブ・ジュニス,2.69,24,6,0,0,1,4,0,0,1,1.000,67,49,8,51,6.85,8,3,1,0,22,20,.203,6.38,0.85,シンシナティ・レッズ
12,50,サム・モール,3.35,48,0,0,0,0,3,2,11,0,.600,37.2,27,3,38,9.08,14,2,0,0,16,14,.201,2.71,1.09,シンシナティ・レッズ
13,51,グレアム・アシュクラフト,5.24,15,15,0,0,3,5,5,0,0,.500,77.1,89,11,57,6.63,27,6,4,0,50,45,.282,2.11,1.50,シンシナティ・レッズ
14,55,ブランドン・ウィリアムソン,3.77,4,3,0,0,0,0,0,0,0,.000,14.1,10,4,12,7.53,5,2,0,0,7,6,.196,2.40,1.05,シンシナティ・レッズ
15,63,フェルナンド・クルス,4.86,69,3,0,0,0,3,8,23,0,.273,66.2,54,9,109,14.72,35,1,8,0,36,36,.216,3.11,1.34,シンシナティ・レッズ
16,64,トニー・サンティラン,3.00,29,1,0,0,0,3,3,4,0,.500,30,21,4,46,13.80,9,0,1,0,11,10,.186,5.11,1.00,シンシナティ・レッズ
17,65,ケーシー・レグミナ,8.68,6,0,0,0,0,0,0,0,0,.000,9.1,15,2,7,6.75,2,1,0,0,11,9,.341,3.50,1.82,シンシナティ・レッズ
18,67,ヨスバー・ズルエタ,4.96,12,0,0,0,0,0,0,0,0,.000,16.1,15,2,20,11.02,7,1,1,0,10,9,.246,2.86,1.35,シンシナティ・レッズ
19,68,カーソン・スピアーズ,5.46,22,10,0,0,2,5,7,1,0,.417,90.2,112,20,80,7.94,27,5,0,0,59,55,.297,2.96,1.53,シンシナティ・レッズ
20,70,テイジェイ・アントン,4.50,4,0,0,0,0,0,0,0,0,.000,2,2,0,2,9.00,4,0,0,0,2,1,.286,0.50,3.00,シンシナティ・レッズ
21,72,リオン・リチャードソン,27.00,1,0,0,0,0,0,0,0,0,.000,0.2,2,1,1,13.50,1,0,0,0,2,2,.500,1.00,4.50,シンシナティ・レッズ
22,79,イアン・ギバウト,4.50,2,0,0,0,0,0,0,0,0,.000,2,3,0,1,4.50,1,0,0,0,1,1,.333,1.00,2.00,シンシナティ・レッズ
23,81,レット・ラウダー,1.17,6,6,0,0,1,2,2,0,0,.500,30.2,25,0,22,6.46,14,0,0,0,4,4,.219,1.57,1.27,シンシナティ・レッズ
24,86,クリスチャン・ロア,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,シンシナティ・レッズ
25,22,ルーク・メーリ,14.73,3,0,0,0,0,0,0,0,0,.000,3.2,6,1,0,0.00,0,0,0,0,6,6,.353,0.00,1.64,シンシナティ・レッズ
0,23,ミッチ・ケラー,4.25,31,31,1,0,15,11,12,0,0,.478,178,182,23,166,8.39,50,15,1,2,90,84,.261,3.32,1.30,ピッツバーグ・パイレーツ
1,24,ヨハン・オビエド,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ピッツバーグ・パイレーツ
2,26,ベイリー・ファルター,4.43,28,28,0,0,8,8,9,0,0,.471,142.1,138,17,97,6.13,45,0,0,0,72,70,.260,2.16,1.29,ピッツバーグ・パイレーツ
3,27,マルコ・ゴンザレス,4.54,7,7,0,0,2,1,1,0,0,.500,33.2,43,5,23,6.15,11,0,0,0,17,17,.312,2.09,1.60,ピッツバーグ・パイレーツ
4,30,ポール・スキーンズ,1.96,23,23,0,0,15,11,3,0,0,.786,133,94,10,170,11.50,32,6,2,1,31,29,.198,5.31,0.95,ピッツバーグ・パイレーツ
5,34,ジョセフ・ウエンツ,4.68,46,0,0,0,0,1,2,2,1,.333,67.1,66,8,73,9.76,33,4,3,2,37,35,.252,2.21,1.47,ピッツバーグ・パイレーツ
6,35,コリン・ホルダーマン,3.16,55,0,0,0,0,3,6,21,0,.333,51.1,42,6,56,9.82,25,5,2,0,23,18,.223,2.24,1.31,ピッツバーグ・パイレーツ
7,36,ダウリ・モレタ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ピッツバーグ・パイレーツ
8,37,ジャレッド・ジョーンズ,4.14,22,22,0,0,11,6,8,0,0,.429,121.2,106,18,132,9.76,39,5,3,0,60,56,.232,3.38,1.19,ピッツバーグ・パイレーツ
9,43,ライアン・ボルッキー,7.36,14,0,0,0,0,0,0,3,0,.000,11,14,2,13,10.64,4,1,0,0,10,9,.311,3.25,1.64,ピッツバーグ・パイレーツ
10,45,アロルディス・チャプマン,3.79,68,0,0,0,0,5,5,22,14,.500,61.2,44,5,98,14.30,39,2,4,2,31,26,.198,2.51,1.35,ピッツバーグ・パイレーツ
11,48,ルイス・オルティス,3.32,37,15,0,0,7,7,6,1,1,.538,135.2,109,16,107,7.10,42,9,2,1,56,50,.218,2.55,1.11,ピッツバーグ・パイレーツ
12,50,カルメン・モジンスキ,3.38,40,4,0,0,0,5,5,5,0,.500,50.2,41,3,46,8.17,19,2,1,0,22,19,.223,2.42,1.18,ピッツバーグ・パイレーツ
13,51,デービッド・ベッドナー,5.77,62,0,0,0,0,3,8,3,23,.273,57.2,54,9,58,9.05,28,3,2,0,40,37,.238,2.07,1.42,ピッツバーグ・パイレーツ
14,53,マイク・バローズ,2.70,1,0,0,0,0,1,0,0,0,1.000,3.1,2,1,2,5.40,3,0,0,0,2,1,.182,0.67,1.50,ピッツバーグ・パイレーツ
15,59,ダウルトン・ジェファリエズ,9.82,6,1,0,0,0,0,2,0,0,.000,14.2,24,4,12,7.36,4,1,0,0,20,16,.353,3.00,1.91,ピッツバーグ・パイレーツ
16,60,デニス・サンタナ,3.89,62,0,0,0,0,3,1,12,3,.750,71.2,57,4,69,8.67,21,4,1,2,33,31,.220,3.29,1.09,ピッツバーグ・パイレーツ
17,61,ベン・ヘラー,11.25,8,0,0,0,0,0,1,0,0,.000,12,19,1,15,11.25,6,6,0,0,16,15,.352,2.50,2.08,ピッツバーグ・パイレーツ
18,62,カイル・ニコラス,3.95,51,0,0,0,0,2,2,8,0,.500,54.2,51,4,55,9.05,31,4,7,1,30,24,.249,1.77,1.50,ピッツバーグ・パイレーツ
19,63,ハンター・ストラットン,3.58,36,0,0,0,0,2,1,5,1,.667,37.2,37,3,33,7.88,7,3,2,0,17,15,.255,4.71,1.17,ピッツバーグ・パイレーツ
20,64,アイザック・マットソン,5.06,3,0,0,0,0,0,0,0,0,.000,5.1,1,0,6,10.13,5,1,0,0,3,3,.059,1.20,1.13,ピッツバーグ・パイレーツ
21,67,ブラクストン・アシュクラフト,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ピッツバーグ・パイレーツ
22,68,ジャレン・ビークス,4.50,71,0,0,0,0,7,4,8,10,.636,70,77,6,55,7.07,27,3,7,0,42,35,.279,2.04,1.49,ピッツバーグ・パイレーツ
23,7,アイザイア・カイナーファレファ,4.50,2,0,0,0,0,0,0,0,0,.000,2,1,0,0,0.00,2,0,0,0,1,1,.167,0.00,1.50,ピッツバーグ・パイレーツ
0,12,エリック・フェディ,3.30,31,31,0,0,13,9,9,0,0,.500,177.1,154,20,154,7.82,52,5,3,1,66,65,.233,2.96,1.16,セントルイス・カージナルス
1,27,アンドルー・キトレッジ,2.80,74,0,0,0,0,5,5,37,1,.500,70.2,60,10,67,8.53,20,0,0,0,26,22,.228,3.35,1.13,セントルイス・カージナルス
2,31,ランス・リン,3.84,23,23,0,0,7,7,4,0,0,.636,117.1,113,16,109,8.36,44,4,3,0,64,50,.247,2.48,1.34,セントルイス・カージナルス
3,32,スティーブン・マッツ,5.08,12,7,0,0,0,1,2,0,0,.333,44.1,49,7,33,6.70,15,2,1,0,28,25,.287,2.20,1.44,セントルイス・カージナルス
4,36,マイケル・マグリビ,1.96,4,3,0,0,2,3,0,0,0,1.000,23,16,1,18,7.04,2,1,0,0,5,5,.193,9.00,0.78,セントルイス・カージナルス
5,38,ドリュー・ロム,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,セントルイス・カージナルス
6,39,マイルズ・マイコラス,5.35,32,32,0,0,15,10,11,0,0,.476,171.2,194,26,122,6.40,25,5,0,1,106,102,.284,4.88,1.28,セントルイス・カージナルス
7,44,カイル・ギブソン,4.24,30,30,0,0,13,8,8,0,0,.500,169.2,161,23,151,8.01,68,4,5,0,91,80,.251,2.22,1.35,セントルイス・カージナルス
8,47,ジョン・キング,2.85,56,0,0,0,0,3,3,9,0,.500,60,58,5,38,5.70,14,1,3,1,23,19,.258,2.71,1.20,セントルイス・カージナルス
9,52,マシュー・リベラトーレ,4.40,60,6,0,0,1,3,4,7,0,.429,86,81,11,76,7.95,28,2,3,0,44,42,.251,2.71,1.27,セントルイス・カージナルス
10,53,ニール・パランテ,3.78,29,20,0,0,7,8,8,1,0,.500,121.1,110,8,94,6.97,48,2,12,2,55,51,.240,1.96,1.30,セントルイス・カージナルス
11,54,ソニー・グレイ,3.84,28,28,0,0,13,13,9,0,0,.591,166.1,142,21,203,10.98,39,3,7,1,79,71,.228,5.21,1.09,セントルイス・カージナルス
12,55,ライリー・オブライエン,11.25,8,0,0,0,0,0,0,0,0,.000,8,13,2,11,12.38,8,1,1,0,10,10,.361,1.38,2.63,セントルイス・カージナルス
13,56,ライアン・ヘルズリー,2.04,65,0,0,0,0,7,4,0,49,.636,66.1,50,3,79,10.72,23,0,1,0,19,15,.210,3.43,1.10,セントルイス・カージナルス
14,57,ザック・トンプソン,9.53,5,2,0,0,0,0,2,0,0,.000,17,24,6,20,10.59,8,1,0,0,18,18,.324,2.50,1.88,セントルイス・カージナルス
15,58,クリス・ロイクロフト,4.19,27,0,0,0,0,1,2,1,0,.333,34.1,31,2,33,8.65,17,4,1,0,19,16,.238,1.94,1.40,セントルイス・カージナルス
16,59,ジョジュ・ロメロ,3.36,65,0,0,0,0,7,3,30,1,.700,59,52,8,51,7.78,16,5,1,0,23,22,.236,3.19,1.15,セントルイス・カージナルス
17,61,シェム・ロバセ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,セントルイス・カージナルス
18,62,カイル・リーヒ,4.07,33,0,0,0,0,1,1,3,1,.500,48.2,40,4,33,6.10,10,1,3,0,23,22,.225,3.30,1.03,セントルイス・カージナルス
19,64,ライアン・フェルナンデス,3.51,62,0,0,0,0,1,6,12,2,.143,66.2,58,4,71,9.59,32,2,0,0,30,26,.236,2.22,1.35,セントルイス・カージナルス
20,66,アダム・クロフェンステイン,0.00,1,0,0,0,0,0,0,1,0,.000,1,0,0,0,0.00,0,0,0,0,0,0,.000,0.00,0.00,セントルイス・カージナルス
21,67,ゴードン・グレースフォ,4.70,2,1,0,0,0,0,1,0,0,.000,7.2,7,1,6,7.04,2,0,0,0,4,4,.250,3.00,1.17,セントルイス・カージナルス
22,68,ライアン・ルータス,0.00,3,0,0,0,0,0,0,0,0,.000,2.1,2,0,0,0.00,1,0,0,0,0,0,.222,0.00,1.29,セントルイス・カージナルス
23,93,ケイナン・ミドルトン,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,セントルイス・カージナルス
0,0,ジャック・フラーティ,3.17,28,28,0,0,15,13,7,0,0,.650,162,135,24,194,10.78,38,4,6,0,61,57,.223,5.11,1.07,ロサンゼルス・ドジャース
1,17,大谷翔平,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ロサンゼルス・ドジャース
2,18,山本由伸,3.00,18,18,0,0,7,7,2,0,0,.778,90,78,7,105,10.50,22,1,2,0,32,30,.229,4.77,1.11,ロサンゼルス・ドジャース
3,21,ウォーカー・ビューラー,5.38,16,16,0,0,3,1,6,0,0,.143,75.1,89,16,64,7.65,28,5,3,0,52,45,.289,2.29,1.55,ロサンゼルス・ドジャース
4,22,クレイトン・カーショー,4.50,7,7,0,0,1,2,2,0,0,.500,30,36,2,24,7.20,9,2,2,1,19,15,.303,2.67,1.50,ロサンゼルス・ドジャース
5,26,トニー・ゴンソリン,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ロサンゼルス・ドジャース
6,28,ボビー・ミラー,8.52,13,13,0,0,2,2,4,0,0,.333,56,69,17,52,8.36,30,2,7,0,53,53,.305,1.73,1.77,ロサンゼルス・ドジャース
7,29,マイケル・グローブ,5.12,39,2,0,0,0,4,4,7,0,.500,51,46,6,54,9.53,16,6,2,0,31,29,.241,3.38,1.22,ロサンゼルス・ドジャース
8,31,タイラー・グラスノー,3.49,22,22,0,0,14,9,6,0,0,.600,134,92,15,168,11.28,35,0,12,1,53,52,.190,4.80,0.95,ロサンゼルス・ドジャース
9,31,カイル・ハート,1.35,3,1,0,0,0,0,1,0,0,.000,6.2,8,0,3,4.05,1,0,0,0,2,1,.308,3.00,1.35,ロサンゼルス・ドジャース
10,35,ギャビン・ストーン,3.53,25,25,1,1,10,11,5,0,0,.688,140.1,133,18,116,7.44,37,2,9,0,55,55,.248,3.14,1.21,ロサンゼルス・ドジャース
11,40,ブレント・ハニーウェル,2.63,20,1,0,0,0,1,1,1,1,.500,37.2,32,3,18,4.30,11,2,2,1,12,11,.242,1.64,1.14,ロサンゼルス・ドジャース
12,41,ダニエル・ハドソン,3.00,65,0,0,0,0,6,2,17,10,.750,63,46,10,63,9.00,19,1,2,0,25,21,.198,3.32,1.03,ロサンゼルス・ドジャース
13,43,アンソニー・バンダ,3.08,48,2,0,0,0,3,2,9,2,.600,49.2,44,5,50,9.06,18,2,1,0,19,17,.238,2.78,1.25,ロサンゼルス・ドジャース
14,45,マイケル・コペック,3.46,67,0,0,0,0,6,8,9,15,.429,67.2,44,9,88,11.70,34,5,6,2,27,26,.188,2.59,1.15,ロサンゼルス・ドジャース
15,48,ブラスダー・グラテオル,2.45,7,0,0,0,0,0,0,0,0,.000,7.1,3,0,7,8.59,2,0,0,0,2,2,.120,3.50,0.68,ロサンゼルス・ドジャース
16,49,ブレーク・トライネン,1.93,50,0,0,0,0,7,3,16,1,.700,46.2,33,5,56,10.80,11,2,1,0,11,10,.194,5.09,0.94,ロサンゼルス・ドジャース
17,51,アレックス・ベシア,1.76,67,0,0,0,0,5,4,13,5,.556,66.1,33,7,87,11.80,33,1,2,0,19,13,.148,2.64,0.99,ロサンゼルス・ドジャース
18,57,ライアン・ブレイシア,3.54,29,4,0,0,0,1,0,6,0,1.000,28,22,3,25,8.04,5,0,1,0,12,11,.218,5.00,0.96,ロサンゼルス・ドジャース
19,59,エバン・フィリップス,3.62,61,0,0,0,0,5,1,9,18,.833,54.2,48,6,63,10.37,17,1,1,0,30,22,.232,3.71,1.19,ロサンゼルス・ドジャース
20,60,エドガルド・エンリケス,2.70,3,0,0,0,0,0,0,0,1,.000,3.1,2,0,5,13.50,2,0,1,0,1,1,.167,2.50,1.20,ロサンゼルス・ドジャース
21,62,ザック・ローグ,18.00,2,0,0,0,0,0,0,0,0,.000,2,6,1,4,18.00,0,0,0,0,4,4,.500,0.00,3.00,ロサンゼルス・ドジャース
22,70,ジャスティン・ウロブレスキ,5.70,8,6,0,0,0,1,2,0,1,.333,36.1,34,9,26,6.44,16,1,1,0,24,23,.248,1.63,1.38,ロサンゼルス・ドジャース
23,75,コナー・ブログドン,24.00,4,0,0,0,0,0,1,0,0,.000,3,5,4,3,9.00,6,0,1,0,9,8,.385,0.50,3.67,ロサンゼルス・ドジャース
24,77,リバー・ライアン,1.33,4,4,0,0,0,1,0,0,0,1.000,20.1,15,1,18,7.97,9,0,0,0,4,3,.208,2.00,1.18,ロサンゼルス・ドジャース
25,78,ベン・カスパーリウズ,2.16,3,0,0,0,0,2,0,0,0,1.000,8.1,9,0,12,12.96,4,0,0,0,3,2,.273,3.00,1.56,ロサンゼルス・ドジャース
26,79,ニック・フラッソ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ロサンゼルス・ドジャース
27,80,エメット・シーハン,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ロサンゼルス・ドジャース
28,85,ダスティン・メイ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ロサンゼルス・ドジャース
29,96,ランドン・ナック,3.65,15,12,0,0,2,3,5,0,1,.375,69,58,14,69,9.00,18,3,1,1,28,28,.220,3.83,1.10,ロサンゼルス・ドジャース
30,99,ジョー・ケリー,4.78,35,0,0,0,0,1,1,13,0,.500,32,31,4,35,9.84,16,5,3,2,19,17,.261,2.19,1.47,ロサンゼルス・ドジャース
31,8,キケ・ヘルナンデス,4.15,4,0,0,0,0,0,0,0,0,.000,4.1,5,0,0,0.00,0,0,0,0,2,2,.278,0.00,1.15,ロサンゼルス・ドジャース
32,11,ミゲル・ロハス,0.00,1,0,0,0,0,0,0,0,0,.000,1,1,0,0,0.00,0,0,0,0,0,0,.250,0.00,1.00,ロサンゼルス・ドジャース
0,1,松井裕樹,3.73,64,0,0,0,0,4,2,9,0,.667,62.2,46,8,69,9.91,27,0,8,0,27,26,.204,2.56,1.16,サンディエゴ・パドレス
1,11,ダルビッシュ有,3.31,16,16,0,0,5,7,3,0,0,.700,81.2,65,12,78,8.60,22,3,2,0,32,30,.217,3.55,1.07,サンディエゴ・パドレス
2,25,ショーン・レイノルズ,0.82,9,0,0,0,0,0,0,0,0,.000,11,10,0,21,17.18,5,1,0,0,1,1,.238,4.20,1.36,サンディエゴ・パドレス
3,32,ステファン・コレック,5.21,42,0,0,0,0,3,0,2,0,1.000,46.2,59,4,39,7.52,12,3,2,0,30,27,.303,3.25,1.52,サンディエゴ・パドレス
